Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,% of FG Ast'd,% of FG Ast'd,Dunks,Dunks,Corner 3s,Corner 3s,Heaves,Heaves,Unnamed: 30_level_0
94.0,Devin Booker,19.0,PHO,SG,76.0,51.0,2108.0,0.423,14.6,0.667,0.212,0.129,0.106,0.219,0.333,0.464,0.641,0.411,0.37,0.368,0.343,0.455,0.788,0.012,9.0,0.194,0.375,1.0,0.0,ROY-4
95.0,Deron Williams,31.0,DAL,PG,65.0,63.0,2106.0,0.414,14.8,0.636,0.164,0.183,0.111,0.178,0.364,0.454,0.591,0.401,0.407,0.413,0.344,0.241,0.804,0.001,1.0,0.184,0.481,2.0,0.0,
96.0,Allen Crabbe,23.0,POR,SG,81.0,8.0,2105.0,0.459,17.2,0.58,0.133,0.069,0.109,0.27,0.42,0.506,0.711,0.362,0.514,0.443,0.393,0.769,0.964,0.019,11.0,0.302,0.43,1.0,0.0,6MOY-16
97.0,Jared Dudley,30.0,WAS,PF,81.0,41.0,2098.0,0.478,18.7,0.511,0.127,0.027,0.057,0.298,0.489,0.534,0.758,0.385,0.464,0.469,0.42,0.872,1.0,0.0,0.0,0.244,0.483,0.0,0.0,
98.0,JJ Redick,31.0,LAC,SG,75.0,75.0,2097.0,0.48,19.5,0.522,0.074,0.06,0.05,0.339,0.478,0.484,0.631,0.453,0.364,0.473,0.475,0.833,0.94,0.0,0.0,0.159,0.552,0.0,0.0,
99.0,Derrick Rose,27.0,CHI,PG,66.0,66.0,2097.0,0.427,10.7,0.857,0.3,0.205,0.16,0.191,0.143,0.449,0.51,0.423,0.476,0.36,0.293,0.223,0.909,0.001,1.0,0.147,0.318,2.0,0.0,
100.0,Mason Plumlee,25.0,POR,C,82.0,82.0,2084.0,0.516,3.6,0.992,0.619,0.282,0.058,0.033,0.008,0.52,0.631,0.342,0.333,0.294,0.0,0.689,,0.184,86.0,0.0,,2.0,0.0,
101.0,Kent Bazemore,26.0,ATL,SF,75.0,68.0,2083.0,0.441,12.7,0.579,0.39,0.08,0.026,0.083,0.421,0.502,0.594,0.276,0.368,0.333,0.357,0.536,0.927,0.029,15.0,0.384,0.41,1.0,0.0,
102.0,Emmanuel Mudiay,19.0,DEN,PG,68.0,66.0,2068.0,0.364,12.7,0.744,0.293,0.117,0.146,0.186,0.256,0.379,0.475,0.292,0.311,0.339,0.319,0.286,0.73,0.018,14.0,0.078,0.278,1.0,0.0,ROY-7
103.0,Jerami Grant,21.0,PHI,PF,77.0,52.0,2066.0,0.419,8.4,0.756,0.491,0.184,0.047,0.035,0.244,0.477,0.619,0.209,0.179,0.286,0.24,0.685,1.0,0.137,73.0,0.5,0.288,0.0,0.0,
104.0,Danny Green,28.0,SAS,SG,79.0,79.0,2062.0,0.376,18.3,0.378,0.166,0.05,0.064,0.094,0.622,0.448,0.602,0.25,0.361,0.34,0.332,0.716,0.966,0.018,6.0,0.312,0.294,3.0,0.0,
105.0,Jeremy Lin,27.0,CHO,SG,78.0,13.0,2048.0,0.412,13.0,0.69,0.305,0.13,0.088,0.166,0.31,0.446,0.568,0.379,0.344,0.331,0.336,0.348,0.816,0.001,1.0,0.102,0.391,0.0,0.0,6MOY-7
106.0,Kristaps PorziÅÄ£is,20.0,NYK,PF,72.0,72.0,2047.0,0.421,13.2,0.726,0.216,0.184,0.167,0.159,0.274,0.454,0.576,0.356,0.405,0.454,0.333,0.586,0.988,0.064,52.0,0.099,0.292,1.0,0.0,ROY-2
107.0,Cory Joseph,24.0,TOR,SG,80.0,4.0,2046.0,0.439,10.9,0.812,0.297,0.239,0.111,0.164,0.188,0.478,0.615,0.4,0.385,0.406,0.273,0.189,0.967,0.0,0.0,0.309,0.441,1.0,0.0,
108.0,Harrison Barnes,23.0,GSW,SF,66.0,59.0,2042.0,0.466,13.9,0.662,0.227,0.147,0.104,0.183,0.338,0.508,0.625,0.409,0.394,0.509,0.383,0.634,0.988,0.093,54.0,0.444,0.358,0.0,0.0,
109.0,Patrick Beverley,27.0,HOU,PG,71.0,63.0,2041.0,0.434,15.3,0.478,0.197,0.175,0.059,0.047,0.522,0.472,0.581,0.365,0.457,0.429,0.4,0.351,0.839,0.003,2.0,0.416,0.403,0.0,0.0,
110.0,Nikola VuÄeviÄ,25.0,ORL,C,65.0,60.0,2037.0,0.51,9.8,0.991,0.247,0.279,0.166,0.299,0.009,0.512,0.616,0.5,0.431,0.482,0.222,0.61,0.5,0.032,29.0,0.0,,1.0,0.0,
111.0,Langston Galloway,24.0,NYK,PG,82.0,7.0,2033.0,0.393,15.4,0.619,0.235,0.097,0.06,0.228,0.381,0.423,0.58,0.421,0.371,0.276,0.344,0.468,0.844,0.003,2.0,0.263,0.475,6.0,0.0,
112.0,JosÃ© CalderÃ³n,34.0,NYK,PG,72.0,72.0,2024.0,0.459,18.4,0.554,0.099,0.029,0.114,0.312,0.446,0.496,0.644,0.538,0.404,0.479,0.414,0.304,0.869,0.0,0.0,0.133,0.481,0.0,0.0,
113.0,Patrick Patterson,26.0,TOR,PF,79.0,0.0,2020.0,0.414,17.2,0.406,0.124,0.152,0.087,0.043,0.594,0.49,0.525,0.56,0.349,0.429,0.362,0.5,0.991,0.037,16.0,0.386,0.372,0.0,0.0,6MOY-16
114.0,Zach Randolph,34.0,MEM,PF,68.0,53.0,2016.0,0.475,8.6,0.971,0.314,0.31,0.103,0.245,0.029,0.482,0.604,0.423,0.462,0.41,0.231,0.478,0.833,0.001,1.0,0.077,0.5,3.0,0.0,
115.0,Steven Adams,22.0,OKC,C,80.0,80.0,2014.0,0.613,2.2,1.0,0.721,0.258,0.016,0.005,0.0,0.613,0.655,0.5,0.571,0.5,,0.762,,0.277,101.0,,,0.0,0.0,
116.0,Ryan Anderson,27.0,NOP,PF,66.0,7.0,2008.0,0.427,15.3,0.615,0.227,0.097,0.112,0.179,0.385,0.466,0.521,0.433,0.375,0.47,0.366,0.444,0.924,0.02,16.0,0.165,0.322,5.0,0.0,6MOY-6
117.0,Zaza Pachulia,31.0,DAL,C,76.0,69.0,2004.0,0.466,5.9,0.994,0.523,0.2,0.147,0.123,0.006,0.469,0.589,0.383,0.29,0.31,0.0,0.68,,0.03,13.0,0.0,,3.0,0.0,
118.0,Derrick Favors,24.0,UTA,PF,62.0,59.0,1983.0,0.515,7.7,0.995,0.38,0.21,0.249,0.157,0.005,0.518,0.714,0.453,0.391,0.331,0.0,0.646,,0.107,85.0,0.0,,2.0,0.0,
119.0,Tony Parker,33.0,SAS,PG,72.0,72.0,1980.0,0.493,10.5,0.908,0.311,0.173,0.141,0.285,0.092,0.501,0.615,0.431,0.42,0.455,0.415,0.279,0.815,0.0,0.0,0.692,0.356,0.0,0.0,
120.0,Dante Cunningham,28.0,NOP,SF,80.0,46.0,1971.0,0.451,14.5,0.578,0.296,0.083,0.039,0.163,0.422,0.55,0.705,0.235,0.5,0.433,0.316,0.855,1.0,0.066,24.0,0.615,0.336,2.0,0.0,
121.0,Isaiah Canaan,24.0,PHI,SG,77.0,39.0,1966.0,0.36,19.0,0.328,0.13,0.096,0.047,0.057,0.672,0.354,0.489,0.261,0.294,0.244,0.363,0.417,0.744,0.0,0.0,0.198,0.406,0.0,0.0,
122.0,Nerlens Noel,21.0,PHI,C,67.0,62.0,1965.0,0.521,5.1,0.997,0.545,0.228,0.106,0.118,0.003,0.521,0.716,0.306,0.306,0.232,0.5,0.669,1.0,0.278,151.0,0.0,,0.0,0.0,
123.0,Garrett Temple,29.0,WAS,SF,80.0,43.0,1951.0,0.398,15.7,0.489,0.261,0.071,0.046,0.113,0.511,0.453,0.561,0.306,0.348,0.333,0.345,0.571,0.944,0.026,13.0,0.457,0.364,1.0,0.0,
124.0,Taj Gibson,30.0,CHI,PF,73.0,55.0,1936.0,0.526,5.8,0.994,0.524,0.188,0.16,0.124,0.006,0.529,0.63,0.447,0.388,0.403,0.0,0.643,,0.152,71.0,0.0,,0.0,0.0,
125.0,Rudy Gobert,23.0,UTA,C,61.0,60.0,1932.0,0.559,1.8,1.0,0.802,0.175,0.006,0.017,0.0,0.559,0.641,0.226,0.0,0.333,,0.626,,0.297,96.0,,,0.0,0.0,DPOY-7
126.0,Jared Sullinger,23.0,BOS,PF,81.0,73.0,1915.0,0.435,11.3,0.872,0.292,0.202,0.092,0.287,0.128,0.458,0.591,0.399,0.351,0.398,0.282,0.609,1.0,0.009,7.0,0.019,0.5,2.0,0.0,
127.0,Lou Williams,29.0,LAL,SG,67.0,35.0,1907.0,0.408,16.3,0.538,0.153,0.126,0.121,0.14,0.462,0.464,0.594,0.437,0.345,0.443,0.344,0.295,0.655,0.009,4.0,0.259,0.361,1.0,0.0,
128.0,Robert Covington,25.0,PHI,SF,67.0,49.0,1903.0,0.385,18.5,0.323,0.19,0.083,0.027,0.024,0.677,0.452,0.593,0.237,0.211,0.353,0.353,0.558,0.947,0.015,9.0,0.137,0.333,3.0,1.0,
129.0,Ersan Ä°lyasova,28.0,2TM,PF,74.0,56.0,1881.0,0.424,13.2,0.608,0.292,0.124,0.05,0.144,0.392,0.458,0.57,0.317,0.394,0.368,0.371,0.641,0.927,0.003,1.0,0.131,0.353,0.0,0.0,
129.0,Ersan Ä°lyasova,28.0,DET,PF,52.0,52.0,1434.0,0.425,14.6,0.577,0.266,0.126,0.049,0.136,0.423,0.471,0.593,0.297,0.44,0.406,0.363,0.638,0.936,0.002,0.0,0.14,0.333,0.0,0.0,
129.0,Ersan Ä°lyasova,28.0,ORL,PF,22.0,4.0,447.0,0.418,11.8,0.712,0.379,0.118,0.052,0.17,0.288,0.422,0.517,0.389,0.25,0.269,0.409,0.652,0.889,0.007,1.0,0.091,0.5,0.0,0.0,
130.0,Omri Casspi,27.0,SAC,PF,69.0,21.0,1880.0,0.481,13.0,0.559,0.28,0.256,0.023,0.003,0.441,0.537,0.661,0.44,0.214,0.0,0.409,0.663,0.857,0.05,29.0,0.168,0.435,1.0,0.0,
131.0,Roy Hibbert,29.0,LAL,C,81.0,81.0,1878.0,0.443,8.3,0.995,0.297,0.299,0.146,0.253,0.005,0.445,0.623,0.341,0.383,0.394,0.0,0.61,,0.085,33.0,0.0,,0.0,0.0,
132.0,Brandon Knight,24.0,PHO,SG,52.0,50.0,1870.0,0.415,15.5,0.608,0.199,0.132,0.068,0.21,0.392,0.461,0.624,0.407,0.361,0.372,0.342,0.251,0.608,0.006,5.0,0.134,0.468,1.0,0.0,
133.0,Matthew Dellavedova,25.0,CLE,PG,76.0,14.0,1867.0,0.405,15.9,0.532,0.092,0.241,0.135,0.065,0.468,0.401,0.489,0.398,0.304,0.485,0.41,0.321,0.806,0.0,0.0,0.172,0.488,0.0,0.0,
134.0,Aaron Gordon,20.0,ORL,PF,78.0,37.0,1863.0,0.473,10.3,0.755,0.454,0.105,0.086,0.112,0.245,0.531,0.654,0.344,0.34,0.338,0.296,0.517,0.976,0.131,72.0,0.38,0.315,5.0,0.0,
135.0,Kobe Bryant,37.0,LAL,SF,66.0,66.0,1863.0,0.358,17.3,0.58,0.093,0.102,0.173,0.213,0.42,0.41,0.644,0.398,0.411,0.312,0.285,0.328,0.692,0.004,5.0,0.126,0.322,1.0,0.0,AS
136.0,Doug McDermott,24.0,CHI,SF,81.0,4.0,1861.0,0.452,14.5,0.598,0.242,0.126,0.093,0.137,0.402,0.47,0.577,0.37,0.467,0.375,0.425,0.757,0.982,0.019,12.0,0.282,0.411,0.0,0.0,
137.0,Danilo Gallinari,27.0,DEN,SF,53.0,53.0,1839.0,0.41,14.5,0.659,0.297,0.071,0.061,0.226,0.341,0.434,0.538,0.24,0.302,0.399,0.364,0.46,0.885,0.061,40.0,0.121,0.345,3.0,1.0,
138.0,Jrue Holiday,25.0,NOP,PG,65.0,23.0,1831.0,0.439,12.3,0.723,0.29,0.164,0.149,0.121,0.277,0.478,0.576,0.418,0.446,0.363,0.336,0.207,0.517,0.011,10.0,0.127,0.212,2.0,1.0,6MOY-16
139.0,Alex Len,22.0,PHO,C,78.0,46.0,1821.0,0.423,6.9,0.989,0.442,0.224,0.128,0.192,0.011,0.426,0.572,0.279,0.3,0.35,0.143,0.669,1.0,0.16,89.0,0.571,0.25,0.0,0.0,
140.0,Ian Mahinmi,29.0,IND,C,71.0,71.0,1816.0,0.589,3.8,1.0,0.627,0.248,0.04,0.085,0.0,0.589,0.69,0.486,0.222,0.316,,0.758,,0.123,51.0,,,0.0,0.0,
141.0,Nik Stauskas,22.0,PHI,SG,73.0,35.0,1809.0,0.385,16.8,0.404,0.251,0.057,0.026,0.07,0.596,0.473,0.547,0.29,0.357,0.395,0.326,0.558,0.915,0.039,18.0,0.323,0.343,0.0,0.0,
142.0,Bismack Biyombo,23.0,TOR,C,82.0,22.0,1808.0,0.542,3.5,0.997,0.656,0.205,0.101,0.035,0.003,0.544,0.64,0.322,0.448,0.3,0.0,0.737,,0.299,78.0,0.0,,0.0,0.0,
143.0,Amir Johnson,28.0,BOS,PF,79.0,76.0,1800.0,0.585,5.2,0.899,0.547,0.305,0.035,0.014,0.101,0.624,0.712,0.508,0.4,0.333,0.233,0.665,1.0,0.134,56.0,0.233,0.5,1.0,0.0,
144.0,Chandler Parsons,27.0,DAL,SF,61.0,51.0,1799.0,0.492,13.6,0.614,0.3,0.138,0.052,0.126,0.386,0.54,0.713,0.322,0.412,0.415,0.414,0.481,0.865,0.034,22.0,0.175,0.5,3.0,0.0,
145.0,Marc Gasol,31.0,MEM,C,52.0,52.0,1791.0,0.464,10.2,0.996,0.164,0.328,0.24,0.263,0.004,0.463,0.595,0.448,0.424,0.435,0.667,0.69,1.0,0.031,19.0,0.333,0.0,0.0,0.0,
146.0,Chris Bosh,31.0,MIA,PF,53.0,53.0,1778.0,0.467,14.5,0.711,0.206,0.086,0.149,0.27,0.289,0.508,0.715,0.364,0.456,0.425,0.365,0.606,0.975,0.034,25.0,0.257,0.386,0.0,0.0,AS
147.0,Cody Zeller,23.0,CHO,C,73.0,60.0,1774.0,0.529,4.9,0.977,0.648,0.151,0.041,0.137,0.023,0.539,0.64,0.439,0.222,0.267,0.1,0.787,1.0,0.195,78.0,0.2,0.5,0.0,0.0,
148.0,Mike Conley,28.0,MEM,PG,56.0,56.0,1761.0,0.422,13.5,0.691,0.261,0.139,0.115,0.175,0.309,0.449,0.544,0.402,0.4,0.377,0.363,0.273,0.782,0.001,1.0,0.177,0.421,2.0,0.0,
149.0,Thabo Sefolosha,31.0,ATL,SF,75.0,11.0,1758.0,0.505,12.1,0.667,0.417,0.067,0.048,0.137,0.333,0.589,0.665,0.44,0.444,0.471,0.339,0.705,0.952,0.043,16.0,0.508,0.444,2.0,1.0,
150.0,Shane Larkin,23.0,BRK,PG,78.0,17.0,1751.0,0.442,11.9,0.785,0.319,0.149,0.1,0.217,0.215,0.464,0.6,0.427,0.34,0.349,0.361,0.339,0.59,0.0,0.0,0.194,0.286,0.0,0.0,
151.0,Terrence Ross,24.0,TOR,SF,73.0,7.0,1747.0,0.431,18.9,0.458,0.086,0.061,0.123,0.19,0.542,0.484,0.704,0.474,0.468,0.395,0.386,0.54,0.947,0.035,22.0,0.295,0.38,2.0,0.0,
152.0,Nikola JokiÄ,20.0,DEN,C,80.0,55.0,1733.0,0.512,7.6,0.86,0.418,0.293,0.078,0.068,0.14,0.541,0.622,0.477,0.447,0.415,0.333,0.595,0.929,0.018,11.0,0.143,0.333,0.0,0.0,ROY-3
153.0,Andre Iguodala,32.0,GSW,SF,65.0,1.0,1732.0,0.478,14.5,0.582,0.31,0.063,0.073,0.136,0.418,0.57,0.728,0.348,0.407,0.4,0.351,0.631,0.944,0.141,49.0,0.377,0.431,3.0,0.0,6MOY-2
154.0,Enes Freedom,23.0,OKC,C,82.0,1.0,1721.0,0.576,4.9,0.971,0.62,0.159,0.12,0.072,0.029,0.579,0.65,0.447,0.512,0.365,0.476,0.594,1.0,0.065,42.0,0.762,0.5,1.0,0.0,6MOY-3
155.0,Frank Kaminsky,22.0,CHO,C,81.0,3.0,1708.0,0.41,12.6,0.615,0.331,0.187,0.04,0.057,0.385,0.455,0.523,0.408,0.238,0.367,0.337,0.578,0.985,0.034,15.0,0.129,0.269,1.0,0.0,
156.0,Bradley Beal,22.0,WAS,SG,55.0,35.0,1708.0,0.449,14.5,0.661,0.229,0.114,0.139,0.179,0.339,0.481,0.639,0.451,0.405,0.357,0.387,0.429,0.8,0.029,21.0,0.155,0.429,2.0,0.0,
157.0,Kenneth Faried,26.0,DEN,PF,67.0,64.0,1694.0,0.558,3.5,0.997,0.645,0.251,0.045,0.056,0.003,0.558,0.634,0.452,0.321,0.343,0.5,0.684,1.0,0.166,96.0,0.5,1.0,1.0,0.0,
158.0,Stanley Johnson,19.0,DET,SF,73.0,6.0,1687.0,0.375,13.2,0.658,0.255,0.173,0.117,0.113,0.342,0.41,0.569,0.308,0.357,0.265,0.307,0.346,0.889,0.02,10.0,0.4,0.378,3.0,0.0,
159.0,Mirza TeletoviÄ,30.0,PHO,PF,79.0,1.0,1686.0,0.427,17.9,0.408,0.129,0.134,0.069,0.076,0.592,0.476,0.67,0.413,0.37,0.356,0.393,0.536,0.95,0.013,10.0,0.096,0.364,1.0,0.0,6MOY-16
160.0,Ed Davis,26.0,POR,PF,81.0,0.0,1684.0,0.611,2.0,1.0,0.748,0.24,0.012,0.0,0.0,0.611,0.659,0.469,0.5,,,0.583,,0.131,40.0,,,0.0,0.0,6MOY-8
161.0,Shabazz Muhammad,23.0,MIN,SF,82.0,0.0,1682.0,0.465,9.6,0.777,0.373,0.232,0.094,0.078,0.223,0.516,0.65,0.418,0.359,0.358,0.289,0.615,1.0,0.093,60.0,0.421,0.406,1.0,0.0,
162.0,Marco Belinelli,29.0,SAC,SG,68.0,7.0,1672.0,0.386,19.7,0.532,0.068,0.052,0.066,0.346,0.468,0.456,0.767,0.303,0.405,0.427,0.306,0.805,0.912,0.008,5.0,0.152,0.4,5.0,0.0,
163.0,Corey Brewer,29.0,HOU,SF,82.0,12.0,1669.0,0.384,13.1,0.594,0.33,0.149,0.051,0.065,0.406,0.46,0.593,0.268,0.393,0.278,0.272,0.682,0.951,0.029,15.0,0.625,0.293,9.0,0.0,
164.0,Ramon Sessions,29.0,WAS,PG,82.0,5.0,1667.0,0.473,8.6,0.813,0.434,0.216,0.105,0.057,0.188,0.507,0.576,0.375,0.468,0.559,0.324,0.426,0.889,0.029,15.0,0.243,0.407,0.0,0.0,
165.0,J.J. Barea,31.0,DAL,PG,74.0,16.0,1667.0,0.446,13.5,0.634,0.193,0.243,0.113,0.086,0.366,0.481,0.591,0.405,0.525,0.393,0.385,0.189,0.57,0.0,0.0,0.146,0.342,1.0,0.0,6MOY-12
166.0,Marcus Smart,21.0,BOS,PG,61.0,10.0,1667.0,0.348,14.4,0.544,0.291,0.146,0.053,0.055,0.456,0.427,0.513,0.312,0.393,0.31,0.253,0.39,0.738,0.013,5.0,0.245,0.203,4.0,0.0,
167.0,Kyrie Irving,23.0,CLE,PG,53.0,53.0,1667.0,0.448,13.2,0.702,0.243,0.164,0.131,0.166,0.298,0.502,0.584,0.403,0.504,0.473,0.321,0.206,0.595,0.001,1.0,0.218,0.386,0.0,0.0,
168.0,Wesley Johnson,28.0,LAC,SF,80.0,9.0,1666.0,0.404,18.9,0.4,0.14,0.037,0.047,0.177,0.6,0.51,0.708,0.474,0.458,0.374,0.333,0.867,0.981,0.045,20.0,0.424,0.42,0.0,0.0,
169.0,Patty Mills,27.0,SAS,PG,81.0,3.0,1662.0,0.425,18.7,0.477,0.142,0.028,0.034,0.273,0.523,0.469,0.655,0.294,0.429,0.395,0.384,0.438,0.846,0.0,0.0,0.253,0.37,2.0,0.0,
170.0,Michael Carter-Williams,24.0,MIL,PG,54.0,37.0,1649.0,0.452,8.6,0.901,0.351,0.27,0.135,0.144,0.099,0.472,0.569,0.46,0.347,0.375,0.273,0.36,0.733,0.05,24.0,0.255,0.357,1.0,0.0,
171.0,Nikola MirotiÄ,24.0,CHI,PF,66.0,38.0,1646.0,0.407,17.3,0.432,0.21,0.074,0.053,0.095,0.568,0.43,0.602,0.222,0.156,0.362,0.39,0.69,0.948,0.021,11.0,0.228,0.443,2.0,0.0,
172.0,Randy Foye,32.0,2TM,SG,81.0,8.0,1642.0,0.351,17.3,0.481,0.195,0.079,0.029,0.178,0.519,0.405,0.553,0.289,0.286,0.314,0.3,0.255,0.693,0.002,1.0,0.264,0.303,2.0,0.0,
172.0,Randy Foye,32.0,DEN,SG,54.0,7.0,1070.0,0.351,17.2,0.492,0.198,0.087,0.027,0.18,0.508,0.409,0.53,0.276,0.222,0.367,0.296,0.254,0.64,0.003,1.0,0.213,0.333,2.0,0.0,
172.0,Randy Foye,32.0,OKC,SG,27.0,1.0,572.0,0.349,17.5,0.456,0.188,0.06,0.034,0.174,0.544,0.397,0.607,0.333,0.4,0.192,0.309,0.259,0.8,0.0,0.0,0.37,0.267,0.0,0.0,
173.0,Luis Scola,35.0,TOR,PF,76.0,76.0,1636.0,0.45,11.6,0.731,0.268,0.249,0.074,0.14,0.269,0.467,0.613,0.403,0.341,0.369,0.404,0.603,0.985,0.002,1.0,0.497,0.475,0.0,0.0,
174.0,Trevor Booker,28.0,UTA,PF,79.0,2.0,1632.0,0.49,5.8,0.894,0.601,0.186,0.039,0.07,0.106,0.513,0.635,0.306,0.133,0.222,0.293,0.596,1.0,0.168,61.0,0.78,0.344,1.0,0.0,
175.0,Alonzo Gee,28.0,NOP,SF,73.0,38.0,1632.0,0.518,8.2,0.765,0.561,0.082,0.035,0.078,0.235,0.59,0.699,0.286,0.111,0.35,0.283,0.687,1.0,0.282,65.0,0.9,0.296,0.0,0.0,
176.0,Markieff Morris,26.0,2TM,PF,64.0,45.0,1629.0,0.425,12.8,0.784,0.258,0.142,0.182,0.202,0.216,0.458,0.6,0.353,0.435,0.372,0.303,0.605,0.979,0.075,49.0,0.142,0.318,2.0,1.0,
176.0,Markieff Morris,26.0,PHO,PF,37.0,24.0,917.0,0.397,11.6,0.824,0.283,0.165,0.181,0.195,0.176,0.42,0.549,0.31,0.41,0.333,0.289,0.523,1.0,0.063,23.0,0.079,0.167,1.0,0.0,
176.0,Markieff Morris,26.0,WAS,PF,27.0,21.0,712.0,0.467,14.0,0.725,0.22,0.108,0.185,0.213,0.275,0.524,0.698,0.452,0.472,0.426,0.316,0.716,0.96,0.094,26.0,0.203,0.375,1.0,1.0,
177.0,Dennis SchrÃ¶der,22.0,ATL,PG,80.0,6.0,1621.0,0.421,12.6,0.694,0.371,0.078,0.063,0.182,0.306,0.465,0.528,0.344,0.388,0.415,0.322,0.23,0.727,0.005,2.0,0.109,0.346,4.0,0.0,6MOY-9
178.0,Tony Allen,34.0,MEM,SG,64.0,57.0,1620.0,0.458,6.3,0.91,0.582,0.168,0.047,0.113,0.09,0.468,0.575,0.203,0.364,0.358,0.357,0.58,0.933,0.051,23.0,0.714,0.367,0.0,0.0,"DPOY-8,DEF2"
179.0,Tyson Chandler,33.0,PHO,C,66.0,60.0,1618.0,0.583,2.8,0.997,0.768,0.124,0.038,0.067,0.003,0.585,0.685,0.333,0.167,0.143,0.0,0.667,,0.373,103.0,0.0,,1.0,0.0,
180.0,Wayne Ellington,28.0,BRK,SG,76.0,41.0,1615.0,0.389,18.3,0.522,0.123,0.045,0.061,0.294,0.478,0.416,0.609,0.32,0.353,0.364,0.358,0.574,0.865,0.011,6.0,0.332,0.393,1.0,0.0,
181.0,T.J. McConnell,23.0,PHI,PG,81.0,17.0,1606.0,0.47,12.4,0.808,0.19,0.244,0.241,0.134,0.192,0.499,0.58,0.478,0.5,0.419,0.348,0.198,0.613,0.0,0.0,0.18,0.438,5.0,0.0,
182.0,Lavoy Allen,26.0,IND,PF,79.0,28.0,1599.0,0.516,7.6,1.0,0.381,0.273,0.103,0.243,0.0,0.516,0.709,0.446,0.289,0.389,,0.691,,0.081,28.0,,,0.0,0.0,
183.0,Jahlil Okafor,20.0,PHI,C,53.0,48.0,1591.0,0.508,6.3,0.992,0.394,0.327,0.192,0.079,0.008,0.511,0.675,0.463,0.353,0.274,0.167,0.412,1.0,0.058,40.0,0.167,0.0,0.0,0.0,ROY-5
184.0,Gerald Green,30.0,MIA,SG,69.0,14.0,1557.0,0.392,16.8,0.557,0.148,0.075,0.135,0.199,0.443,0.446,0.586,0.318,0.494,0.359,0.323,0.527,0.929,0.046,22.0,0.335,0.333,1.0,0.0,
185.0,Jonas ValanÄiÅ«nas,23.0,TOR,C,60.0,59.0,1557.0,0.565,4.2,1.0,0.543,0.312,0.084,0.062,0.0,0.565,0.646,0.473,0.489,0.424,,0.611,,0.112,53.0,,,0.0,0.0,
186.0,Andre Roberson,24.0,OKC,SG,70.0,70.0,1553.0,0.496,9.8,0.624,0.533,0.077,0.007,0.007,0.376,0.608,0.637,0.524,0.0,0.0,0.311,0.712,0.969,0.157,40.0,0.748,0.364,1.0,0.0,
187.0,Tim Duncan,39.0,SAS,C,61.0,60.0,1536.0,0.488,7.2,0.995,0.324,0.406,0.088,0.179,0.005,0.49,0.671,0.458,0.385,0.278,0.0,0.684,,0.011,4.0,0.0,,1.0,0.0,
188.0,Shaun Livingston,30.0,GSW,PG,78.0,3.0,1520.0,0.536,9.2,0.968,0.259,0.201,0.404,0.106,0.032,0.548,0.724,0.434,0.523,0.425,0.167,0.473,1.0,0.106,36.0,0.667,0.25,1.0,0.0,6MOY-11
189.0,Darrell Arthur,27.0,DEN,PF,70.0,16.0,1516.0,0.452,14.6,0.761,0.209,0.096,0.115,0.342,0.239,0.473,0.569,0.362,0.446,0.455,0.385,0.784,1.0,0.045,19.0,0.282,0.364,2.0,0.0,
190.0,Jordan Hill,28.0,IND,C,73.0,11.0,1513.0,0.506,8.0,0.998,0.332,0.281,0.148,0.237,0.002,0.507,0.659,0.474,0.506,0.338,0.0,0.561,,0.067,35.0,1.0,0.0,0.0,0.0,
191.0,Jerryd Bayless,27.0,MIL,SG,52.0,18.0,1505.0,0.423,17.5,0.471,0.149,0.101,0.069,0.156,0.529,0.408,0.492,0.295,0.4,0.397,0.437,0.393,0.901,0.011,4.0,0.286,0.439,2.0,0.0,
192.0,Raul Neto,23.0,UTA,PG,81.0,53.0,1499.0,0.431,14.1,0.612,0.237,0.153,0.115,0.108,0.388,0.453,0.586,0.328,0.354,0.444,0.395,0.233,0.797,0.002,1.0,0.37,0.417,3.0,0.0,
193.0,Kosta Koufos,26.0,SAC,C,78.0,14.0,1482.0,0.532,4.4,1.0,0.376,0.541,0.077,0.005,0.0,0.532,0.695,0.45,0.324,0.0,,0.742,,0.063,27.0,,,0.0,0.0,
194.0,Eric Gordon,27.0,NOP,SG,45.0,44.0,1481.0,0.418,16.3,0.467,0.225,0.096,0.033,0.116,0.533,0.457,0.524,0.358,0.5,0.391,0.384,0.441,0.85,0.022,10.0,0.153,0.289,0.0,0.0,
195.0,Clint Capela,21.0,HOU,C,77.0,35.0,1471.0,0.582,1.7,0.997,0.786,0.209,0.0,0.003,0.003,0.583,0.66,0.301,,0.0,0.0,0.667,,0.277,98.0,0.0,,1.0,0.0,
196.0,Austin Rivers,23.0,LAC,SG,67.0,7.0,1464.0,0.438,13.4,0.641,0.277,0.165,0.079,0.12,0.359,0.495,0.615,0.447,0.341,0.387,0.335,0.341,0.823,0.006,2.0,0.216,0.4,1.0,0.0,
